,Título,Género,Enlace,Tiene Letra,Tiene Partitura,Tiene Video,Tiene Audio,Downloaded
947,Carnet de perdedor,Tango,https://www.todotango.com/musica/tema/7822/Carnet-de-perdedor/,True,False,False,False,True
948,Carocito,Tango,https://www.todotango.com/musica/tema/6836/Carocito/,True,True,False,False,True
949,Carpeta,Tango,https://www.todotango.com/musica/tema/5124/Carpeta/,True,False,False,False,True
951,Carro viejo,Tango,https://www.todotango.com/musica/tema/1853/Carro-viejo/,True,True,False,True,False
954,Carta brava,Tango,https://www.todotango.com/musica/tema/848/Carta-brava/,True,False,False,False,True
957,Carta en tango a Roberto Díaz,Tango,https://www.todotango.com/musica/tema/7565/Carta-en-tango-a-Roberto-Diaz/,True,False,False,False,True
958,Carta para Renée,Tango,https://www.todotango.com/musica/tema/4697/Carta-para-Renee/,True,False,False,False,True
960,Cartas de amor,Tango,https://www.todotango.com/musica/tema/4486/Cartas-de-amor/,True,True,False,False,True
962,Cartitas perfumadas,Tango,https://www.todotango.com/musica/tema/4877/Cartitas-perfumadas/,True,False,False,False,True
963,Cartón junao,Tango,https://www.todotango.com/musica/tema/1340/Carton-junao/,True,True,False,True,False
964,Cartón y madrugada,Tango,https://www.todotango.com/musica/tema/6030/Carton-y-madrugada/,True,False,False,False,True
966,Casas viejas,Tango,https://www.todotango.com/musica/tema/1063/Casas-viejas/,True,True,False,True,False
967,Cascabelito,Tango,https://www.todotango.com/musica/tema/636/Cascabelito/,True,True,True,True,False
969,Casi como jugando,Tango,https://www.todotango.com/musica/tema/6960/Casi-como-jugando/,True,False,False,False,True
970,Casi milonga,Tango,https://www.todotango.com/musica/tema/6875/Casi-milonga/,True,False,False,False,True
971,Casi todas las verdades,Tango,https://www.todotango.com/musica/tema/6200/Casi-todas-las-verdades/,True,False,False,False,True
972,Castigo,Tango,https://www.todotango.com/musica/tema/2584/Castigo/,True,False,False,True,False
973,Castigo [b],Tango,https://www.todotango.com/musica/tema/2208/Castigo-[b]/,True,True,False,False,True
976,Catamarca,Tango,https://www.todotango.com/musica/tema/3538/Catamarca/,True,True,False,True,False
977,Catorce,Tango,https://www.todotango.com/musica/tema/3547/Catorce/,True,False,False,False,True
978,Catorce primaveras,Tango,https://www.todotango.com/musica/tema/1197/Catorce-primaveras/,True,False,False,False,True
979,Cautivo,Tango,https://www.todotango.com/musica/tema/267/Cautivo/,True,False,False,False,True
980,Cebolla,Tango,https://www.todotango.com/musica/tema/8076/Cebolla/,True,False,False,False,True
981,Celedonio,Tango,https://www.todotango.com/musica/tema/7002/Celedonio/,True,False,False,False,True
982,Celedonio Bécquer,Tango,https://www.todotango.com/musica/tema/7117/Celedonio-Becquer/,True,False,False,False,True
984,Celos,Tango,https://www.todotango.com/musica/tema/7364/Celos/,True,False,False,False,True
985,Celosa,Tango,https://www.todotango.com/musica/tema/9006/Celosa/,True,True,False,False,True
987,Cenizas,Tango,https://www.todotango.com/musica/tema/5203/Cenizas/,True,True,False,False,True
988,Centinela alerta,Tango,https://www.todotango.com/musica/tema/7878/Centinela-alerta/,True,False,False,False,True
989,Central Palace,Tango,https://www.todotango.com/musica/tema/6339/Central-Palace/,True,False,False,False,True
990,"Centro de Guillermo, gol de Palermo",Tango,https://www.todotango.com/musica/tema/6277/Centro-de-Guillermo-gol-de-Palermo/,True,False,False,False,True
991,Cerca del cordón de la vereda,Tango,https://www.todotango.com/musica/tema/7683/Cerca-del-cordon-de-la-vereda/,True,False,False,False,True
993,Cero a cero,Tango,https://www.todotango.com/musica/tema/4769/Cero-a-cero/,True,False,False,True,False
994,Cero al as,Tango,https://www.todotango.com/musica/tema/4943/Cero-al-as/,True,True,False,False,True
995,Cerquita de Dios,Tango,https://www.todotango.com/musica/tema/7868/Cerquita-de-Dios/,True,True,False,False,True
998,Cha digo con los amigos,Tango,https://www.todotango.com/musica/tema/2204/Cha-digo-con-los-amigos/,True,False,False,False,True
999,Chabonazo,Tango,https://www.todotango.com/musica/tema/6428/Chabonazo/,True,True,False,False,True
1003,Chafalonía,Tango,https://www.todotango.com/musica/tema/6556/Chafalonia/,True,False,False,False,True
1005,Champagne tango,Tango,https://www.todotango.com/musica/tema/1906/Champagne-tango/,True,False,False,True,False
1006,Chamusquina,Tango,https://www.todotango.com/musica/tema/6291/Chamusquina/,True,False,False,False,True
1010,Chapita,Tango,https://www.todotango.com/musica/tema/7807/Chapita/,True,False,False,False,True
1012,Charlatana,Tango,https://www.todotango.com/musica/tema/6406/Charlatana/,True,True,False,False,True
1013,Charlemos,Tango,https://www.todotango.com/musica/tema/259/Charlemos/,True,True,False,True,False
1014,Charlemos de amor,Tango,https://www.todotango.com/musica/tema/2937/Charlemos-de-amor/,True,False,False,False,True
1017,Chau,Tango,https://www.todotango.com/musica/tema/4074/Chau/,True,False,False,False,True
1018,Chau [b],Tango,https://www.todotango.com/musica/tema/5829/Chau-[b]/,True,False,False,True,False
1019,Chau Falcón gracias Simón,Tango,https://www.todotango.com/musica/tema/8948/Chau-Falcon-gracias-Simon/,True,False,False,False,True
1020,Chau ingrata,Tango,https://www.todotango.com/musica/tema/995/Chau-ingrata/,True,False,False,False,True
1021,Chau no va más,Tango,https://www.todotango.com/musica/tema/336/Chau-no-va-mas/,True,False,True,True,False
1022,Chau Ventarrón,Tango,https://www.todotango.com/musica/tema/3095/Chau-Ventarron/,True,False,False,False,True
1023,Chau viejo Juan,Tango,https://www.todotango.com/musica/tema/6066/Chau-viejo-Juan/,True,True,False,True,False
1024,"Chau, Flaco!",Tango,https://www.todotango.com/musica/tema/4028/Chau-Flaco/,True,False,False,False,True
1025,Che bacana,Tango,https://www.todotango.com/musica/tema/3351/Che-bacana/,True,True,False,False,True
1026,Che bandoneón,Tango,https://www.todotango.com/musica/tema/238/Che-bandoneon/,True,True,True,True,False
1027,Che Bartolo,Tango,https://www.todotango.com/musica/tema/987/Che-Bartolo/,True,False,False,True,False
1028,Che Carozito,Tango,https://www.todotango.com/musica/tema/9550/Che-Carozito/,True,False,False,False,True
1029,Che Dringue,Tango,https://www.todotango.com/musica/tema/6456/Che-Dringue/,True,True,False,False,True
1030,Che Gomina,Tango,https://www.todotango.com/musica/tema/981/Che-Gomina/,True,False,False,False,True
1032,Che Mariano,Tango,https://www.todotango.com/musica/tema/1823/Che-Mariano/,True,True,False,True,False
1033,Che papusa oí,Tango,https://www.todotango.com/musica/tema/59/Che-papusa-oi/,True,True,True,True,False
1034,"Che, Tango, che",Tango,https://www.todotango.com/musica/tema/977/Che-Tango-che/,True,False,False,False,True
1036,Chiche,Tango,https://www.todotango.com/musica/tema/4798/Chiche/,True,True,False,True,False
1037,Chichipía,Tango,https://www.todotango.com/musica/tema/3656/Chichipia/,True,False,False,False,True
1038,Chilenita,Tango,https://www.todotango.com/musica/tema/2300/Chilenita/,True,False,False,False,True
1040,Chinita,Tango,https://www.todotango.com/musica/tema/4105/Chinita/,True,True,False,False,True
1044,Chiqué,Tango,https://www.todotango.com/musica/tema/1296/Chique/,True,True,True,True,False
1045,Chiqué [Fernández Díaz],Tango,https://www.todotango.com/musica/tema/6282/Chique-[Fernandez-Diaz]/,True,False,False,False,True
1046,Chiquilín de Bachín,Tango,https://www.todotango.com/musica/tema/191/Chiquilin-de-Bachin/,True,True,True,True,False
1048,Chirusa,Tango,https://www.todotango.com/musica/tema/1901/Chirusa/,True,False,True,True,False
1050,Chispazos de tradición,Tango,https://www.todotango.com/musica/tema/2217/Chispazos-de-tradicion/,True,True,False,False,True
1051,Chivilcoy,Tango,https://www.todotango.com/musica/tema/2813/Chivilcoy/,True,False,False,False,True
1052,Chola,Tango,https://www.todotango.com/musica/tema/4122/Chola/,True,False,False,False,True
1053,Cholita,Tango,https://www.todotango.com/musica/tema/7865/Cholita/,True,True,False,False,True
1055,Chorra,Tango,https://www.todotango.com/musica/tema/157/Chorra/,True,True,False,True,False
1059,Churrasca,Tango,https://www.todotango.com/musica/tema/1384/Churrasca/,True,False,False,True,False
1061,Cibergalán,Tango,https://www.todotango.com/musica/tema/7276/Cibergalan/,True,False,False,False,True
1062,Cibernética Buenos Aires,Tango,https://www.todotango.com/musica/tema/3191/Cibernetica-Buenos-Aires/,True,False,False,False,True
1063,Cicatrices,Tango,https://www.todotango.com/musica/tema/639/Cicatrices/,True,True,False,True,False
1064,Cielito mío,Tango,https://www.todotango.com/musica/tema/1970/Cielito-mio/,True,False,False,False,True
1065,Cielo de cometas,Tango,https://www.todotango.com/musica/tema/2013/Cielo-de-cometas/,True,False,False,False,True
1067,Cien de abril,Tango,https://www.todotango.com/musica/tema/7121/Cien-de-abril/,True,False,False,False,True
1069,Cigarra,Tango,https://www.todotango.com/musica/tema/9843/Cigarra/,True,False,False,False,True
1070,Cigarrillo,Tango,https://www.todotango.com/musica/tema/4553/Cigarrillo/,True,False,False,False,True
1074,Cincuenta pirulos,Tango,https://www.todotango.com/musica/tema/3488/Cincuenta-pirulos/,True,False,False,False,True
1075,Cipriano,Tango,https://www.todotango.com/musica/tema/1726/Cipriano/,True,False,False,False,True
1076,Circo criollo,Tango,https://www.todotango.com/musica/tema/3077/Circo-criollo/,True,False,False,True,False
1079,Ciudad de nadie,Tango,https://www.todotango.com/musica/tema/5304/Ciudad-de-nadie/,True,False,False,True,False
1080,Ciudad de olvido,Tango,https://www.todotango.com/musica/tema/9064/Ciudad-de-olvido/,True,False,False,False,True
1081,Ciudad en gris,Tango,https://www.todotango.com/musica/tema/3861/Ciudad-en-gris/,True,False,False,False,True
1082,Ciudad enamorada,Tango,https://www.todotango.com/musica/tema/6930/Ciudad-enamorada/,True,False,False,False,True
1084,Ciudad trepando al cielo,Tango,https://www.todotango.com/musica/tema/7198/Ciudad-trepando-al-cielo/,True,False,False,False,True
1085,Ciudadano de Saavedra,Tango,https://www.todotango.com/musica/tema/7361/Ciudadano-de-Saavedra/,True,True,False,False,True
1088,Clarita,Tango,https://www.todotango.com/musica/tema/4641/Clarita/,True,False,False,False,True
1089,Claudinette,Tango,https://www.todotango.com/musica/tema/14/Claudinette-/,True,False,True,True,False
1092,Clavel del aire,Tango,https://www.todotango.com/musica/tema/1027/Clavel-del-aire/,True,True,False,True,False
1093,Claveles blancos,Tango,https://www.todotango.com/musica/tema/858/Claveles-blancos/,True,True,False,True,False
1095,Cobarde,Tango,https://www.todotango.com/musica/tema/834/Cobarde/,True,False,False,False,True
1096,Cobardía,Tango,https://www.todotango.com/musica/tema/465/Cobardia/,True,True,False,False,True
1098,Cocoliche,Tango,https://www.todotango.com/musica/tema/1302/Cocoliche/,True,False,False,False,True
1100,Cocot de lujo,Tango,https://www.todotango.com/musica/tema/897/Cocot-de-lujo/,True,False,False,False,False
1101,Codicia,Tango,https://www.todotango.com/musica/tema/2194/Codicia/,True,True,False,False,False
1102,Colesterol,Tango,https://www.todotango.com/musica/tema/6735/Colesterol/,True,False,False,False,True
1103,Colombina (Teresita),Tango,https://www.todotango.com/musica/tema/6193/Colombina-Teresita/,True,False,False,False,True
1104,Color de barro,Tango,https://www.todotango.com/musica/tema/529/Color-de-barro/,True,False,False,False,True
1105,Colorao colorao,Tango,https://www.todotango.com/musica/tema/331/Colorao-colorao/,True,False,False,True,False
1106,Comadre,Tango,https://www.todotango.com/musica/tema/794/Comadre/,True,False,False,True,False
1107,Comandante Franco,Tango,https://www.todotango.com/musica/tema/3453/Comandante-Franco/,True,False,False,False,True
1109,Comme il faut,Tango,https://www.todotango.com/musica/tema/2383/Comme-il-faut/,True,True,True,True,False
1110,Como abrazado a un rencor,Tango,https://www.todotango.com/musica/tema/640/Como-abrazado-a-un-rencor/,True,True,False,True,False
1112,Cómo aprender a quererte,Tango,https://www.todotango.com/musica/tema/1421/Como-aprender-a-quererte/,True,False,False,True,False
1113,Como aquel globo rojo,Tango,https://www.todotango.com/musica/tema/7415/Como-aquel-globo-rojo/,True,False,False,False,True
1114,Como aquella princesa,Tango,https://www.todotango.com/musica/tema/2362/Como-aquella-princesa/,True,False,False,True,False
1115,Como dos extraños,Tango,https://www.todotango.com/musica/tema/90/Como-dos-extranos/,True,True,True,True,False
1116,Como el hornero,Tango,https://www.todotango.com/musica/tema/2226/Como-el-hornero/,True,False,False,False,True
1117,Como el teatro,Tango,https://www.todotango.com/musica/tema/6031/Como-el-teatro/,True,False,False,False,True
1119,Como el viento,Tango,https://www.todotango.com/musica/tema/6439/Como-el-viento/,True,False,False,False,True
1121,Como en un viejo tango,Tango,https://www.todotango.com/musica/tema/3977/Como-en-un-viejo-tango/,True,False,False,True,True
1122,Como flor sin luz,Tango,https://www.todotango.com/musica/tema/7797/Como-flor-sin-luz/,True,False,False,False,True
1124,Como la caperucita,Tango,https://www.todotango.com/musica/tema/2225/Como-la-caperucita/,True,False,False,False,True
1127,Como la mosca,Tango,https://www.todotango.com/musica/tema/3104/Como-la-mosca/,True,False,False,True,True
1129,Como las estaciones,Tango,https://www.todotango.com/musica/tema/8178/Como-las-estaciones/,True,False,False,False,True
1131,Cómo le digo a la vieja,Tango,https://www.todotango.com/musica/tema/2567/Como-le-digo-a-la-vieja/,True,False,False,False,True
1132,Como los árboles,Tango,https://www.todotango.com/musica/tema/6043/Como-los-arboles/,True,False,False,False,True
1133,Como los grandes,Tango,https://www.todotango.com/musica/tema/7329/Como-los-grandes/,True,False,False,False,True
1134,Como los nardos en flor,Tango,https://www.todotango.com/musica/tema/2355/Como-los-nardos-en-flor/,True,False,False,False,True
1135,Como me duele la noche,Tango,https://www.todotango.com/musica/tema/2865/Como-me-duele-la-noche/,True,False,False,False,True
1136,Como me puse a llorar,Tango,https://www.todotango.com/musica/tema/4315/Como-me-puse-a-llorar/,True,False,False,False,True
1137,Como nadie te ha querido,Tango,https://www.todotango.com/musica/tema/10082/Como-nadie-te-ha-querido/,True,True,False,False,True
1138,Cómo nos cambia la vida,Tango,https://www.todotango.com/musica/tema/1728/Como-nos-cambia-la-vida/,True,False,False,True,True
1139,Como nos divertimos,Tango,https://www.todotango.com/musica/tema/4347/Como-nos-divertimos/,True,True,False,False,True
1141,Cómo querés que te quiera,Tango,https://www.todotango.com/musica/tema/743/Como-queres-que-te-quiera/,True,False,False,True,True
1143,Cómo se hace un tango,Tango,https://www.todotango.com/musica/tema/4116/Como-se-hace-un-tango/,True,True,False,False,True
1144,Como se muere de amor,Tango,https://www.todotango.com/musica/tema/695/Como-se-muere-de-amor/,True,True,False,True,True
1145,Cómo se pianta la vida,Tango,https://www.todotango.com/musica/tema/1422/Como-se-pianta-la-vida/,True,True,False,True,True
1146,Como si fuera ayer,Tango,https://www.todotango.com/musica/tema/9848/Como-si-fuera-ayer/,True,False,False,False,True
1151,Como tú,Tango,https://www.todotango.com/musica/tema/1663/Como-tu/,True,True,False,False,True
1152,Como un peregrino,Tango,https://www.todotango.com/musica/tema/4728/Como-un-peregrino/,True,False,False,False,True
1153,Como un sueño,Tango,https://www.todotango.com/musica/tema/840/Como-un-sueno/,True,False,False,False,True
1154,Como una obsesión,Tango,https://www.todotango.com/musica/tema/2297/Como-una-obsesion/,True,False,False,False,True
1157,Compadrito de mi barrio,Tango,https://www.todotango.com/musica/tema/1890/Compadrito-de-mi-barrio/,True,False,False,False,True
1158,Compadrón,Tango,https://www.todotango.com/musica/tema/327/Compadron/,True,True,False,True,True
1160,Compañero,Tango,https://www.todotango.com/musica/tema/1868/Companero/,True,False,False,False,True
